Q8CLfv38ArMpPvv-8Wi-gQ,kGOr_D-LNpgZ2M9N8TT4QQ,1,33.619205
Q8CLfv38ArMpPvv-8Wi-gQ,28adZ4lsuUeVB2aWzohK9g,2,32.035595
Q8CLfv38ArMpPvv-8Wi-gQ,Orgm9nmcClxnAUva4nOKyA,3,31.85537
Q8CLfv38ArMpPvv-8Wi-gQ,Jm_bARKbaZyzoxatBrmZPQ,4,31.479942
Q8CLfv38ArMpPvv-8Wi-gQ,dsIHIXyAl_ldqkd8QekvTQ,5,31.364346
Q8CLfv38ArMpPvv-8Wi-gQ,pdE-moDQznZL4sUX-jGKdA,6,31.354212
Q8CLfv38ArMpPvv-8Wi-gQ,xyAbFNEIFSy_OKNptyzCmg,7,31.304214
Q8CLfv38ArMpPvv-8Wi-gQ,Lk2I8GTjKLd_R1drktNWNg,8,30.768467
Q8CLfv38ArMpPvv-8Wi-gQ,5Qoq8cif3nMCQUN-urH8YA,9,30.647755
Q8CLfv38ArMpPvv-8Wi-gQ,Ze4VPogvcD7inc3QuvY_yg,10,30.518887
Q8CLfv38ArMpPvv-8Wi-gQ,7ZBh-3wWVQ5zkd6KZytW0g,11,30.449722
Q8CLfv38ArMpPvv-8Wi-gQ,pOEL97ld-FJMKO8Ki8JmYg,12,30.42704
Q8CLfv38ArMpPvv-8Wi-gQ,73_UT7fZ7mzXcguX8-oSuQ,13,30.351215
Q8CLfv38ArMpPvv-8Wi-gQ,eqg6UyuVLwzAplUvN9UkSw,14,30.34696
Q8CLfv38ArMpPvv-8Wi-gQ,2auigv5pF08RjJ8CL1dIVw,15,30.232166
Q8CLfv38ArMpPvv-8Wi-gQ,_vZ7bHaGCjllogiZ7RH17w,16,30.210304
Q8CLfv38ArMpPvv-8Wi-gQ,EKeck5myBgPqy2ShyGEjHw,17,30.206005
Q8CLfv38ArMpPvv-8Wi-gQ,ZumOnWbstgsIE6bJlxw0_Q,18,30.184721
Q8CLfv38ArMpPvv-8Wi-gQ,nqTvE7ivdU23oUWdI01tOA,19,30.121069
Q8CLfv38ArMpPvv-8Wi-gQ,tCjlXROlbcaGiBRfU2jaiw,20,30.04524
Q8CLfv38ArMpPvv-8Wi-gQ,DIVF4oo86EGupm5CC60sZg,21,29.924452
Q8CLfv38ArMpPvv-8Wi-gQ,mBOIef7a4hONEbSi_ai8Bw,22,29.902119
Q8CLfv38ArMpPvv-8Wi-gQ,ivbMuKOwwX2B70gFggzT-g,23,29.890844
Q8CLfv38ArMpPvv-8Wi-gQ,lOKgoQtMhnlf6hWvrOiMtQ,24,29.756252
Q8CLfv38ArMpPvv-8Wi-gQ,klu0zF1rWAoNAhKPsFyUog,25,29.625118
bv-_iTWHzZucGb8mS_OAJg,xyAbFNEIFSy_OKNptyzCmg,1,35.11179
bv-_iTWHzZucGb8mS_OAJg,zIfCWjZ0RAe8YVMSPZdOdA,2,32.926235
bv-_iTWHzZucGb8mS_OAJg,lOKgoQtMhnlf6hWvrOiMtQ,3,32.8438
bv-_iTWHzZucGb8mS_OAJg,8XCpgcsKOe6sng7qdCMIgg,4,32.833874
bv-_iTWHzZucGb8mS_OAJg,C3rH8u6P3wFH95AH8SeNmw,5,32.635395
bv-_iTWHzZucGb8mS_OAJg,QePLHlU8MFaU2Sf9dzoLTg,6,32.466496
bv-_iTWHzZucGb8mS_OAJg,73_UT7fZ7mzXcguX8-oSuQ,7,32.222004
bv-_iTWHzZucGb8mS_OAJg,oAq3-dXyDT3k4Mluc1ftTA,8,32.17983
bv-_iTWHzZucGb8mS_OAJg,-chGaXHZsoLKLHPJMMsdmw,9,32.144196
bv-_iTWHzZucGb8mS_OAJg,t6FCO31z5uYrCM26jCaIaA,10,31.966206
bv-_iTWHzZucGb8mS_OAJg,6f2imTsIysASgHh2t91OOQ,11,31.391777
bv-_iTWHzZucGb8mS_OAJg,HKfW6AZ-lW7jwLJwNlcLLQ,12,31.20714
bv-_iTWHzZucGb8mS_OAJg,Cp3YRVZojrCGeQS41Hf1pw,13,31.082283
bv-_iTWHzZucGb8mS_OAJg,3k9treY8PmsZ42bKmuICgA,14,30.975254
bv-_iTWHzZucGb8mS_OAJg,_vZ7bHaGCjllogiZ7RH17w,15,30.907618
bv-_iTWHzZucGb8mS_OAJg,rwOl_--ElAL1D50G8-BQLg,16,30.885626
bv-_iTWHzZucGb8mS_OAJg,7ODXq--HE7QpzvWwgk5rMA,17,30.87157
bv-_iTWHzZucGb8mS_OAJg,3XVAfJQdX327pqNZg5KV5g,18,30.672144
bv-_iTWHzZucGb8mS_OAJg,kGOr_D-LNpgZ2M9N8TT4QQ,19,30.647459
