Q8CLfv38ArMpPvv-8Wi-gQ,kGOr_D-LNpgZ2M9N8TT4QQ,1,33.619205
Q8CLfv38ArMpPvv-8Wi-gQ,28adZ4lsuUeVB2aWzohK9g,2,32.035595
Q8CLfv38ArMpPvv-8Wi-gQ,Orgm9nmcClxnAUva4nOKyA,3,31.85537
Q8CLfv38ArMpPvv-8Wi-gQ,Jm_bARKbaZyzoxatBrmZPQ,4,31.479942
Q8CLfv38ArMpPvv-8Wi-gQ,dsIHIXyAl_ldqkd8QekvTQ,5,31.364346
Q8CLfv38ArMpPvv-8Wi-gQ,pdE-moDQznZL4sUX-jGKdA,6,31.354212
Q8CLfv38ArMpPvv-8Wi-gQ,xyAbFNEIFSy_OKNptyzCmg,7,31.304214
Q8CLfv38ArMpPvv-8Wi-gQ,Lk2I8GTjKLd_R1drktNWNg,8,30.768467
Q8CLfv38ArMpPvv-8Wi-gQ,5Qoq8cif3nMCQUN-urH8YA,9,30.647755
Q8CLfv38ArMpPvv-8Wi-gQ,Ze4VPogvcD7inc3QuvY_yg,10,30.518887
Q8CLfv38ArMpPvv-8Wi-gQ,7ZBh-3wWVQ5zkd6KZytW0g,11,30.449722
Q8CLfv38ArMpPvv-8Wi-gQ,pOEL97ld-FJMKO8Ki8JmYg,12,30.42704
Q8CLfv38ArMpPvv-8Wi-gQ,73_UT7fZ7mzXcguX8-oSuQ,13,30.351215
Q8CLfv38ArMpPvv-8Wi-gQ,eqg6UyuVLwzAplUvN9UkSw,14,30.34696
Q8CLfv38ArMpPvv-8Wi-gQ,2auigv5pF08RjJ8CL1dIVw,15,30.232166
Q8CLfv38ArMpPvv-8Wi-gQ,_vZ7bHaGCjllogiZ7RH17w,16,30.210304
Q8CLfv38ArMpPvv-8Wi-gQ,EKeck5myBgPqy2ShyGEjHw,17,30.206005
Q8CLfv38ArMpPvv-8Wi-gQ,ZumOnWbstgsIE6bJlxw0_Q,18,30.184721
Q8CLfv38ArMpPvv-8Wi-gQ,nqTvE7ivdU23oUWdI01tOA,19,30.121069
Q8CLfv38ArMpPvv-8Wi-gQ,tCjlXROlbcaGiBRfU2jaiw,20,30.04524
Q8CLfv38ArMpPvv-8Wi-gQ,DIVF4oo86EGupm5CC60sZg,21,29.924452
Q8CLfv38ArMpPvv-8Wi-gQ,mBOIef7a4hONEbSi_ai8Bw,22,29.902119
Q8CLfv38ArMpPvv-8Wi-gQ,ivbMuKOwwX2B70gFggzT-g,23,29.890844
Q8CLfv38ArMpPvv-8Wi-gQ,lOKgoQtMhnlf6hWvrOiMtQ,24,29.756252
Q8CLfv38ArMpPvv-8Wi-gQ,klu0zF1rWAoNAhKPsFyUog,25,29.625118
Q8CLfv38ArMpPvv-8Wi-gQ,_5izyrn1qV0uyec65UsdIA,26,29.569435
Q8CLfv38ArMpPvv-8Wi-gQ,oAq3-dXyDT3k4Mluc1ftTA,27,29.520336
Q8CLfv38ArMpPvv-8Wi-gQ,BxCzy1WOVxOrr_G7V4BIvg,28,29.447918
Q8CLfv38ArMpPvv-8Wi-gQ,TrOgTZ0DfmQxvpTehiNibQ,29,29.339165
Q8CLfv38ArMpPvv-8Wi-gQ,-chGaXHZsoLKLHPJMMsdmw,30,29.303322
Q8CLfv38ArMpPvv-8Wi-gQ,JgaQFKxW-Bnfc7r5EJZhSQ,31,29.172129
Q8CLfv38ArMpPvv-8Wi-gQ,Fx5haZv9PP3E7Ljp-h7B1Q,32,29.165882
Q8CLfv38ArMpPvv-8Wi-gQ,zIfCWjZ0RAe8YVMSPZdOdA,33,29.140673
Q8CLfv38ArMpPvv-8Wi-gQ,vx2T3IspTj6Opxjn95xWRA,34,29.11018
Q8CLfv38ArMpPvv-8Wi-gQ,3xUoXuEgJhHlSgBsSfKeCQ,35,29.09417
Q8CLfv38ArMpPvv-8Wi-gQ,ILlebFUb89ZozizpVGeHdQ,36,29.075508
Q8CLfv38ArMpPvv-8Wi-gQ,AcCZJpxiPqyzKFjlwlwd0Q,37,29.070091
Q8CLfv38ArMpPvv-8Wi-gQ,cUxsG0rgpE18dMyvyw8Gdg,38,29.055304
Q8CLfv38ArMpPvv-8Wi-gQ,bRmb81XDG3E2SOHARBLTog,39,28.945177
Q8CLfv38ArMpPvv-8Wi-gQ,27_N5P9HZ86IviONPT_twg,40,28.939692
Q8CLfv38ArMpPvv-8Wi-gQ,uthbVCNZqmExJTzhII9iNQ,41,28.90126
Q8CLfv38ArMpPvv-8Wi-gQ,QFPS9JBNdOOHVP0C3pSslw,42,28.803328
Q8CLfv38ArMpPvv-8Wi-gQ,7ODXq--HE7QpzvWwgk5rMA,43,28.746572
